tweet_text,images,target,anotasi
"Ditengah maraknya ustad dadakan yg tdk jelas keilmuannya dan habib palsu di negeri ambigu ini, kita sebagai warga bangsa yg msh waras butuh sosok seperti almarhum,""Selamet jalan Buya nama mu dan pencerahanmu akan selalu di tertaptri di hati dan pikiran warga bangsa negeri ini"" https://t.co/y7u9Ti8u6H",1747654507356725681_0.jpg,muslim,not hate
Makanan yg ga disukai kaum LGHDTV Kentang straight cut xixixixixi https://t.co/DDhzAXx47W,1648688115350118400_0.jpg,lgbt,hate
"Foto 1: self love Foto 2 3: Cringe, norak, menakutkan, alay, selera buruk, bau seblak, anak kabupaten dan ujaran kebencian+pembullyan lainnya, sampai ada julukan 'nuruls' Yang boleh bangga dan mencintai dirinya sendiri hanya amanda dan orang-orang s&amp;k saja, yang lainnya kagak https://t.co/JyELR3s98d",1643017121717428225_2.jpg,wanita,hate
USER meme jomok itu kaya gini https://t.co/Ekkf6ekzJJ,1789310491690778718_0.jpg,lgbt,not hate
"Mahkamah Tinggi Perancis memutuskan larangan terhadap ‘abaya’ atau jubah, pakaian tradisional yang dipakai oleh sesetengah wanita Islam di sekolah adalah sah. Bahaya sekularisme. https://t.co/rvvwiJxChA",1699959202272387167_0.jpg,muslim,hate
Apa ada agama lain yang jadi TERORIS❓teroris tidak ada hubungannya dengan agama manapun. Kebetulan yang ditangkap adalah ulama yang sembunyi di balik JUBAH AGAMA. CITRA ISLAM RUSAK❗❗❗ https://t.co/z3xRld6ADK,1463657390083952645_0.jpg,muslim,hate
"Kakak irma membaca puisi ""lidah kaum betina"" dari kumpulan puisi sendiri \^^/ http://t.co/oG2abLb7zk",434324547823628288_0.jpg,wanita,not hate
"Silahkan nilai sendiri, kelakuan barbar anggota FPI saat membubarkan pengajian Gus Muwafiq. Mereka masuk pakai kaos ganti presiden sambil mengacungkan dua jari dan bilang acara tsb sesat. Ini foto orang2nya yang sudah diringkus polisi Cc: USER USER USER https://t.co/XHXBDubRTS",1100764981799219200_0.jpg,muslim,hate
"Ini lah akibat datangnya bencana ,gay ternyata tumbuh subur di Republik ini. Jd teringat kisah nabi luth as, ditenggelamkan nya kaum sodom oleh Allah swt. Nauzubillah 😢 Musibah demi musibah menjadi peringatan bagi kita semua. #CianjurBerduka https://t.co/QvhMWCHqWb",1595386749110607872_1.jpg,lgbt,hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Bisa begitu krna keLakuan etnis Rohingya sendiri... Udah ditampung di Myanmar malah byk ulah, pdhal negara yg se iman gn mereks saja menolak mereka... https://t.co/lOejzBxrR0",1604108365663129600_1.jpg,rohingya,hate
1 lagi PERSEMBAHAN dr mereka yg kalian kafir2kan..kaum minoritas… 500 TON OKSIGEN 🙏🏻…Tuhan membalas kebaikkan bapak SUKANTO TANOTO / TAN KANG HOO ❤️🙏🏻 https://t.co/xL6eYoOyUw,1420246685037436932_1.jpg,nonislam,not hate
"USER Rasis. Dilontarkan kaum minoritas, pada mayoritas saat kalah Tapi saat mereka kuat, mayoritas akan dilindas. Lihat apa yg dilontarkan nya saat debat Pak Prabowo yg telah membantunya di hinakan Sejak saat itu, nihil nilai dirinya di mata Siapa menabur angin, akan menuai badai🙏🏻 https://t.co/cnGudNcvGk",1780226813706281163_0.jpg,nonislam,hate
"🤍 kan ig si pelakor diprivate, bisa lah pada mampir kesini😉 btw yang udah tau akun-akun suaminya mohon infonya 🙏 https://t.co/ojpmpA0RTF",1775438125579518423_0.jpg,wanita,hate
"belajar dari kesalahan dulu, jangan pernah pacaran sama cowok jelek 😁 dia bilang aku yang murahan, buktinya? malah dia yang lebih cepet dapet cewek wkwk udah ah. never settle for less https://t.co/xHsGa0i961",1738597208596136170_0.jpg,wanita,hate
USER Saya maunya peyeumpuan ini http://t.co/tuebpagyhA,633616191437713408_0.jpg,wanita,not hate
To : buaya betina USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER from : USER 💗 : ceilah (cont..) https://t.co/0X0SmdKtr1,1443244183708340224_0.jpg,wanita,not hate
Logika Sesat USER &amp; Pendukung Cabuler: Pria Ini Mati krn Menghina Islam Trus ini gmna? Wanita Itu Mati Krna Menghina Agama Kristen https://t.co/TNyvKyrIKU,872334543352725504_0.jpg,nonislam,hate
Mau lightstick jadi modal cari uang? Le Sserafim lesbong adalah solusinya - Nyambi tukang parkir✅ - Nyambi satpam pake metal detector✅ https://t.co/w0aIwzsPj4,1648348944878157832_1.jpg,lgbt,hate
"Saya tumbuh besar dari ibu dan keluarga ibu yang amaliyahnya Muhammadiyah, walaupun dari waktu sekolah tk sampai sma masih musik2 an, Alhamdulillah Allah bukakan dakwah sunnah hingga akhirnya yakin musik itu haram, Maka semoga teman2 siapapun itu, diberikan hidayah oleh Allah https://t.co/gXQ6OMi7fS",1789310329580925128_0.jpg,muslim,hate
"""Ada putusan Pengadilan Tinggi Semarang yang menganulir putusan PN Solo ""Gus Nur menyebarkan kabar bohong"". Diganti jadi ""menyebarkan kebencian."" Itu artinya ijazah Jokowi yg palsu itu benar-benar palsu."" (Chozinudin) KPU bs dimintai utk tunjukkan ijazah jkw wkt capres 2019. https://t.co/JqqbrRAvnb",1691691851043254754_1.jpg,muslim,hate
sobat gurun https://t.co/eMzleHusba,1317293203742019584_0.jpg,arab,not hate
"GUSYYY, MUTUALAN RANT YUKKK. MDNI DAN NI AKUN JOMOK SEKALI GUSY https://t.co/mmxmGJyujw",1789309176524742784_0.jpg,lgbt,not hate
Voice on the way finish buat kaum betina yang senang korea rekomen bgt https://t.co/a4lgT1crdD,1580555865983430656_0.jpg,wanita,not hate
USER gapapa jokes gw jomok yang penting GW ga jomok juga semua orang ga harus sama selera humornya https://t.co/QHcBMifQr9,1787486965673476363_0.jpg,lgbt,hate
qrtnya banyak yg jdi korban cwe matre ternyata wkwk. Tenaaang masih ada kok cewe sunda yg gk matre. Contohnya : https://t.co/RlHYKmrNfg,1652833570371833856_0.jpg,wanita,hate
Msi Ingatkah km? 2019 lalu USER &amp; gerakan 2019 Ganti Presiden brgandengan tangan dgn Riziq utk Mnyerang USER Msi ingatkah km? dpilkada DKI Abas &amp; kaum 212 demo brjilid² utk mnyerang Ahok &amp;JKW Jd gk mungkin sy Mndukung 2 org yg tlh Mnyerang JKW in Sy TETAP USER https://t.co/6AIKt76bGl,1654826296256393218_1.jpg,muslim,hate
"FROM THIS TO THIS -kamu dah punya istri tapi masih bisa nggaet cewek lain, bukan berarti kamu GANTENG, tapi kamu MURAHAN- LELAKI GANTENG adalah lelaki yang setia pada janji, MURAHAN karena kamu mudah ditaklukkan, kalau gak murahan, tanya dulu ceweknya berani bayar berapa? 🤣 https://t.co/vw0dTWkdPj",1660423250927820801_0.jpg,wanita,hate
"Sdh clear, Tim AMIN tidak dukung penista islam...jadi lanjut dukung AMIN...🙂👍 https://t.co/Eawv00xsdD",1734109191252631889_0.jpg,muslim,not hate
"Intoleransi apa sih yg tjadi di depok USER USER ? Apa krn penyegelan mesjid ahmadiyah? Pdhl NU dan MUI sdh memfatwa sesat ahmadiyah. Yg bilang depok kota intoleran, setara inst. Udah jadi rahasia umum org² setara itu liberal/JIL. https://t.co/5G1vDwZCbJ https://t.co/iZZignhT0B",1670355092795691008_0.jpg,muslim,hate
cewe cuma bisa pansos di sepakbola? tawaiiiin https://t.co/Jo5LqCFtor,1204427087618043904_0.jpg,wanita,hate
USER befriend Plis janjiaku homok https://t.co/o8ZoECSegl,1788953428259180993_0.jpg,lgbt,hate
"ommo ommo ommooooo kena jepret pasukan nya lesbong sama anti jenselle guee, padahal shipper jenselle aja bukan😂 makanya twt gue soal jiun jijel kemaren tbtb rame ternyata gara"" ini toh🤣 USER emang kita pernah ngomongin ship bxb? https://t.co/bNc30EBWZt",1751589411060601186_0.jpg,lgbt,hate
Pejuang Nasi Bungkus Lagi Briefing Sebelum Gentayangan - Via USER http://t.co/6cRODZghxD,421987661931220993_0.jpg,muslim,not hate
sinemamah pose homok🤘🏻🙂‍↕️ https://t.co/Mm6FLpxkxn,1788058854481363365_0.jpg,lgbt,hate
Ini para 'GUS - GUS' twitter ngga ada yg mau jelasin Takhrij dan Ma'anil haditsnya apa gimana dah? Ribut-ribut tuh di sebelah dikiranya itu hadits palsu. Masa iya urusan gini aja harus saya yg menjelaskan? #SalamRambutIjo 🤔 https://t.co/a34FBpJnh3,1367132003057897472_0.jpg,muslim,hate
"Untuk menghindari penyelelewengan maka Haji di atur ketat OLEH PEMERINTAH, Knp gelar Habib ga diatur jg si? Kan lebih rawan dipalsukn &amp; disalahgunakn? Jika diatur mka Arab Saudi bisa diajak bkerjasma tes DNA mnghindari gelar Habib palsu. Tren👉 Mudik Lebaran Idul Fitri 1Syawal https://t.co/hiU2qcYfn2",1648137920119967744_0.jpg,muslim,not hate
Ronde 5 Pilih 1 cewek roro yang doyan seblak! Sampai 20.30 https://t.co/D1NVOuhe97,1788198617679114541_2.jpg,wanita,not hate
"USER Ada yg ngirim ginian pula, pada jomok https://t.co/WhLyEbhDiU",1788221788507480326_0.jpg,lgbt,hate
"Siapa Penyulut Fobia Rohingya Penolakan atas pengungsi Rohingya bermunculan di Aceh dan di media sosial. Termakan kabar bohong dan hasutan aparat keamanan. Simak edisi terbaru Koran Tempo, hanya di https://t.co/JSPrmxFxEM #korantempodigital #KoranTempo https://t.co/tJToUM64Lw",1740907377229172898_0.jpg,rohingya,hate
"Tatacara sholatnya 2 orang laki-laki itu sejajar. Ahh masa, kata siapa? Kata Nabi ﷺ. Lalu jika kalian menemukan sesuatu ibadah apapun yang menyelisihi walaupun orang itu ngaku-ngaku keturunan Nabi ﷺ jangan dipercaya apalagi diikuti yaa 🙂 Sholatnya saja gak sesuai petunjuk. https://t.co/HqrAXZSn1F",1705770348556493029_1.jpg,muslim,hate
"Alasan mengapa bendera pelangi terus ditambahi Terakhir Microsoft mengkombinasikan 40 bendera komunitas LGBT di seluruh dunia.. Bayangkan 40 komunitas atau varian, dah macam VIRUS covid.. https://t.co/AWV8zbjimz",1667572500065308674_2.jpg,lgbt,hate
"""Cuma di Indonesia, kiai, ulama dan profesor yang sudah puluhan tahun menimba ilmu agama dibilang sesat oleh mereka yang baru muallaf, ustadz yang baru selesai sekolah, selebritis yang baru taubat &amp; banyak yang mempercayainya"". Apa benar Gus Dur bicara begini? Mohon masukannya. https://t.co/r63K8L8yRL",1620602965672267776_0.jpg,muslim,not hate
"aku juga baca enih dan pas itu ada rep kalau si fl nya sasimo, emang... ga salah sih...😀 tApi yahjj aku tuh suka sama art nya kayak WOW GAIS https://t.co/YQ7826yq9R",1775574242207375711_1.jpg,wanita,not hate
Astaga Naga Akbar ! 😅 Take Beer gak nih ? 🍺🍺🍺 USER https://t.co/Jk33kIIWAF,1739501062044967406_0.jpg,muslim,hate
another gelang jomok yg aku beli di lija krn yg kemaren putus🌹🌹🌹 https://t.co/Qt7uKRo4T6,1789875703480979719_0.jpg,lgbt,not hate
"💚 women support each other kecuali pelakor, nih gila banget sampe spotify si pelakor ketemu 😧 https://t.co/14NagplEtN",1775410873886244944_0.jpg,wanita,hate
mau bikin how does pinterest see you? character tattoo doll animal pic pertama udah jomok aja anjing wowkowk https://t.co/RbaAh64sHS,1787391937940799623_2.jpg,lgbt,not hate
"Sidang di PN surakarta dengan Tersangka SUGIK NUR (GUS NUR) &amp; BAMBANG TRI MULYONO dalam Kasus Tuduhan Ijazah Palsu kepada Presiden Jokowi.... Nih Drun, contoh buat Kalian yg suka memfitnah dan hoax..... Fungsikan Hukum secara Utuh..... https://t.co/LLSuVqnLEV",1607910608921579520_0.jpg,muslim,hate
"USER Jadi tadi keluar berdua, gak tau tiba tiba temen minta tolong buat jemput. Akhirnya ya gini, jadi bonceng tiga. Dasar cabe cabean wkwk https://t.co/bIXAFoUkgb",1114704525657382912_0.jpg,wanita,not hate
USER Ini akun klo ga ada post hal2 jomok brrti ada yg ga beres💀 https://t.co/Vi8VurEVQf,1788025110345187352_0.jpg,lgbt,not hate
&gt; kritik fafifu wasweswos agama itu blablabla &gt; pendukung lghdtv+ I prefer not to speak https://t.co/Mw5bbCFhFV,1699324839860081000_1.jpg,lgbt,hate
Lagibete dibilang penyakit menular 😅. Pengen ngasih link bahan bacaan tapi kayaknya nggak akan ngaruh juga sih. https://t.co/aJ9jmdhJl1,1127808450598019072_0.jpg,lgbt,hate
Kompleks seperti peyeumpuan 🙃 https://t.co/0xNTrId3nM,1441428253512593418_0.jpg,wanita,hate
"USER pilih pa anies baswedan sbg presidwn 2024 dizamin masyarakat aman, tertib dan berkeadilan sosial bg seluruh rakyat infonesia, tdk ada buzzer Rp, kaum tulang lunak yg jd propokator https://t.co/R1Fy0xMA09",1639493965702647809_0.jpg,lgbt,hate
USER Kafir cangkeme bosok Yahudi pesek enaknya dijadiin ayam geprek aja ini. Kafir bangke https://t.co/Ze6lTB1BXm,1782562168887800264_0.jpg,nonislam,hate
Cie-ciein aku sama dia pelis... (Aku habis kirim foto jomok) https://t.co/pcphG8uXjk,1787139043932909587_3.jpg,lgbt,not hate
"Kaum Liwath yang maksiat, monyet yang jadi nama penyakitnya! Kedubes Inggris di Jakarta malah kibarkan bendera pelangi? #Nalar ... 😠 ""Adabnya tamu ikut tuan rumah"" ??? https://t.co/cK2RrTc5WN",1528152897946796032_0.jpg,lgbt,hate
USER skip ga homok 😓😔😣 reaksi hunkue: https://t.co/GKf9oR2enH,1789681162824388997_0.jpg,lgbt,hate
Ada yang main game homok ini ga?? https://t.co/93j3szEWrN,1788206246841229700_0.jpg,lgbt,not hate
Gue sangat homok https://t.co/uwY2fjUw7B,1788110971816534318_0.jpg,lgbt,hate
Serba serbi keluarga kris10 yang hobinya diundang bukber dan syawalan https://t.co/5vaYHTQIee,1779101215038836744_0.jpg,nonislam,not hate
"Udah cina, sipit, bapao. Can’t wait! :) https://t.co/w1pFZfDxDO",984666610785959936_0.jpg,cina,not hate
"saya gagal paham tentang hal ini, dan seperti ada negara dalam negara, USER dan USER sepertinya angkatan banserep tidak lagi mempercayai kinerja TNI Polri, makanya harus buat TNI dan Polisi tandingan. https://t.co/1kfQpoSJoo",1057376024718073856_3.jpg,muslim,hate
"cewe pick me, muka dua, playing victim, ratu drama, sok baik, dan smp akhir film ga ngaku kalo dia jg salah ke nishimiya😤 ada lagi? mvs judul anime di alt yaa https://t.co/lfP9FzkGcH",1750882535956201589_0.jpg,wanita,hate
USER bagi yg komen ni cewek pick me cm mau ingetin kalau... https://t.co/o24uDK1mgj,1487747844056686592_0.jpg,wanita,hate
"Bendera pelangi adalah budaya impor. Sama seperti arabisasi yg mereka tolak, seharusnya bendera pelangi juga ditolak http://t.co/LN59T95t5a",645467306986831872_0.jpg,lgbt,hate
Cie-ciein aku sama dia pelis... (Aku habis kirim foto jomok) https://t.co/pcphG8uXjk,1787139043932909587_2.jpg,lgbt,not hate
"ni cowo sakit jiwa emang, dan waktu gue di katain 'cewe murahan' gue langsung chat mantan gue dan mantan gue tetep belain temennya ini, gatau sih mantan gue cerita apa sampe temennya ngatain gue 'cewe murahan' padahal waktu pacaran mantan gue ga sekasar ini https://t.co/UwPgtjVS3g",1776895029560373337_0.jpg,wanita,hate
"Berhubung gue diblokir sama mbanya, jd gue ss aja. Sebenernya terserah jg ya mau jd part of lgbt atau apapun itu. Cuma tolong jgn bawa2 dalil buat justifikasi itu. Apalagi sumber yg dipake adalah jurnal/buku dr barat yg jelas2 bukan negeri asal syariat itu diturunkan :’) https://t.co/BmeE8XPuYv",1768308609467973700_1.jpg,lgbt,hate
"`kondoms Teman-teman Kris10, aku mau cerita. Aku kaget banget baca kisah Bunda Maria &amp; Yesus di Alqur'an ternyata selengkap itu, mulai dari keluarganya sampai kisah masa kecilnya. Kalian coba baca deh, ketik keyword ""Ali Imran: 33-37"" &amp; ""Maryam (Maria):16-36"". https://t.co/Ug8VwZ7sRm",1315156452151980032_0.jpg,nonislam,not hate
"❌Nur Muhammad itu Hadits Palsu❌ ""Ta..ta..tapi bang, Gus Anu menjelaskannya. Syaikh Fulan menuliskannya!"" ___ Padahal, yg mengatakannya palsu itu ulama AHLI hadits. Hadits maudhu' aka palsu selama2nya tidak bisa menjadi hujjah/dasar dlm agama ini. https://t.co/Q5OlfIrfh6 https://t.co/p82VfKlR4C",1748632029435191397_1.jpg,muslim,not hate
USER Masih nggak ngeh sama yang setuju kaum pelangi dengan alasan open mindet huh https://t.co/JCHrR2JcMU,1639758623269335040_0.jpg,lgbt,hate
"USER Tertindasnya kaum minoritas yg hidup diantara mayoritas, yang lebih aneh lagi di negara wakanda, tertindasnya kaum mayoritas diantara yang minoritas, benar² bak buih di lautan, yukk dzikir..... https://t.co/nEUDRMpwpD",1493384002031341572_0.jpg,muslim,hate
jangan lupa mandi sobat gurun https://t.co/kvt0QFMnXi,1151798572926455808_0.jpg,arab,hate
hai gd yg mau kasih gue asupan jomok kh buat kado https://t.co/qxVWGBgsza,1787680275792847263_0.jpg,lgbt,not hate
Jomok https://t.co/fzF2056q0G,1789204585288290540_0.jpg,lgbt,not hate
USER Berharap dpt reply “ih aneh bgt nemu cewe kek gini” “ihhh lucu bgt g suka seblak” gitu nder? Salah tempat brrti lo https://t.co/AKrKbSIRIz,1604912650588422144_0.jpg,wanita,hate
"1.Aksi penistaan Al-Quran kembali terjadi, kali ini dilakukan di depan Kedutaan Besar Republik Indonesia (KBRI) di Den Haag, Belanda. Penista yang merupakan ekstremis anti-Islam ini juga beraksi di depan sejumlah kedubes anggota Organisasi Kerja Sama Islam (OKI) lainnya.⁠ ⁠ https://t.co/S42cjBWTSV",1706255867480527180_0.jpg,muslim,hate
"USER USER Radikal mana dgn korupsi kemenkeu 349T,radikal mana dgn korupsi 3000T RADIKAL MANA DGN INI👇 https://t.co/wupdpWIh1W",1782347029232111751_0.jpg,muslim,hate
Asal mula kadal gurun https://t.co/IDieeLss3E,1639848234364567553_0.jpg,arab,hate
"Dengan berbekal rangkaian pengalaman panjang kami dalam melakukan operasi lempar jumroh di berbagai medan, kami siap datang ke Papua utk melawan angkara murbai. Kami akan menumpas tuntas KKB sekaligus memberangus jaringan warung makan yg ada di sana hingga ke akarnya. Take beer!! https://t.co/k4gUtxF1aF",1618472297672622080_0.jpg,muslim,hate
"Luar biasa kaum pembenci Anies memutarbalikkan fakta. Saat pilkada yg jelas-jelas ahok menista agama sehingga ada 212, tetap yg disalahkan Anies yg membuat polarisasi. Pemuja ahok sampai sekarang ngga bisa move on. Pemuka Hindu sudah menyatakan jelas selama 10 gubernur.... https://t.co/fo0Hm8hEJw",1593457853565906946_0.jpg,muslim,hate
Habib Bahar bin Smith kerap memberikan pendapatnya tentang Panji Gumilangbuang menurutnya telah mengajarkan ilmu sesat. Bahkan baru-baru ini Habib Bahar bin Smith mengajak para pengikutnya untuk diam sambil menunggu komando soal Panji Gumilang. Habib Bahar bin Smith mengaku https://t.co/ktZxgvIE1K,1685907310089269248_0.jpg,muslim,hate
Bisa bisanya nyamar jadi cewek biar apa bang? Pake kata gue cewe murahan wkwkw Kocakkk 🤣🤣🤣🤣 https://t.co/uBlRpZLC8I,1733771321681805522_0.jpg,wanita,hate
USER Dr Amanda kita bisa membuktikan eti klo cewek beneran gak mandang fisik Klo sdh cinta diajak ke warmindo jg mau gak perlu ke mie gacoan 🙏 https://t.co/ge49dtnWcw,1788213723217477767_0.jpg,wanita,not hate
Itu yang suka bilang cewe yang suka seblak itu #fakgirl sleding aja lah! https://t.co/yryJsHRYYt,1254390992372813824_0.jpg,wanita,hate
"USER Tapi ibu satu ini nggk tobat"" kak, pdhl di kolom komentar Ali Hamzah bnyk netizen yg mengingatkan Ali, eehh tpi founder USER ini ttp aee stuck di situ"" aja. Kebencian beliau terhadap pengungsi Rohingya blm juga padam ternyata 🥲 https://t.co/o30KgRKZpH",1745844719274639822_0.jpg,rohingya,hate
yang atas non muslim salut dengan Islam 😊 bawahnya sibuk ngurusi musik haram 😦 bawahnya lagi ngasih sanggahan 😚 paling bawah mendadak menyukai syair sholawat 🙏 Maha salah Wahabi dengan segala prasangka nya. Wahabi adalah pemecah😡 orang normal pasti marah dibilang sesat https://t.co/6qxz2iZUiR,998867073336930305_0.jpg,muslim,hate
"USER Malam gini belum turu, kelakuan siapa? Saya banh. Aku mau cari teman rp gxg atau ciwi yang gk masalah temenan sama lesbong kece seperti aku. Oh, sebenarnya penulis aku tuh lagi dilema mau peranin oknum W atau K. Beliau ini biasnya W, tapi bucin K. Tolong bantu pilih dong! 😫 https://t.co/FkEEDtmv0u",1697292972784759192_0.jpg,lgbt,not hate
USER USER Woi antek khilafuck kalau ente tau itu apa arti tulisan di gambar kaaih tau aja disini. Kalau lu hebat bahasa arab ngaji lu sundul langit berarti lu bisa artikan tulisan ini https://t.co/uYGcfoeJPR,1554810975840538624_0.jpg,arab,hate
"Mbok ya musim tuh musim buah2an, musim duren kek, rambutan kek... Lha ini malah musim ustad cabul di waktu hampir bersamaan... Piye to ki karepe...??? 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ https://t.co/6NpJx1bm9c",1470054990957801477_0.jpg,muslim,hate
